eventsPerDay;commitCommentEventsPerDay;createEventsPerDay;deleteEventsPerDay;downloadEventsPerDay;followEventsPerDay;forkEventsPerDay;forkApplyEventsPerDay;gistEventsPerDay;gollumEventsPerDay;issueEventsPerDay;issueCommentEventsPerDay;memberEventsPerDay;publicEventsPerDay;pullRequestEventsPerDay;pullRequestReviewEventsPerDay;pushDatesEventsPerDay;teamAddEventsPerDay;watchDatesEventsPerDay
missinglink;182.0710582880263;0.0;6.0690352762675435;0.6069035276267544;0.0;5.462131748640789;2.4276141105070175;0.0;0.0;1.820710582880263;23.062334049816666;61.29725629030219;0.0;0.0;6.0690352762675435;16.386395245922365;38.84182576811228;0.0;20.027816411682892
steshaw;114.11062391040203;40.69945586137672;3.0429499709440537;0.0;0.0;3.0429499709440537;0.3803687463680067;0.0;0.3803687463680067;0.0;4.944793702784088;9.509218659200169;0.7607374927360134;0.0;12.93253737651223;3.0429499709440537;25.104337260288446;0.0;10.269956151936181
jskaggz;0.8562090400017098;0.005708060266678065;0.048518512266763555;0.0;0.0;0.05708060266678065;0.08847493413351001;0.0;0.017124180800034194;0.017124180800034194;0.01997821093337323;0.19692807920039326;0.02283224106671226;0.0;0.05137254240010259;0.0028540301333390325;0.10274508480020518;0.0;0.22546838053378357
0cean;1.7149773764577805;0.0;0.16006455513605952;0.0;0.0;0.19436410266521512;0.1657811463909188;0.0;0.0;0.0;0.0743156863131705;0.06859909505831122;0.022866365019437073;0.0;0.005716591254859268;0.0;0.011433182509718537;0.0;1.0118366521100906
AppelonD;0.3709876923049483;0.0;0.061355656804279915;0.0;0.0;0.05850190532501108;0.03567189349086042;0.0;0.06278253254391433;0.014268757396344166;0.0;0.0;0.014268757396344166;0.0;0.0;0.0;0.0;0.0;0.12413818934819425
CurveBeryl;2.886841493579618;0.0;0.17321048961477709;0.0;0.0;0.21170170952917197;0.48114024892993634;0.0;0.0;0.0;0.2790613443793631;0.48114024892993634;0.03849121991439491;0.019245609957197454;0.37528939416535034;0.0;0.02886841493579618;0.0;0.7986928132236943
nickls;0.055732504368969565;0.0;0.01087463499882333;0.0;0.0;0.025827258122205408;0.005437317499411665;0.0;0.0;0.0027186587497058327;0.0;0.0;0.006796646874264582;0.0013593293748529163;0.0;0.0013593293748529163;0.0;0.0;0.0013593293748529163
ameximes;0.98157249124916;0.009815724912491601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06216625777911347;0.1897706816415043;0.5235053286662187;0.003271908304163867;0.0;0.13087633216655467;0.016359541520819334;0.04580671625829413;0.0;0.0
aminzai;7.880314081592261;0.0;2.390361938082986;0.0;0.0;0.39401570407961306;1.024440830606994;0.0;0.0;0.0;0.0;0.0;0.05253542721061508;0.0;0.0;0.0;0.0;0.0;4.018960181612053
pasali;0.869376193400784;0.0;0.16518147674614894;0.0;0.0;0.06085633353805488;0.057958412893385595;0.0;0.14779395287813327;0.14199811158879472;0.0057958412893385595;0.014489603223346399;0.055060492248716314;0.023183365157354238;0.0;0.0;0.11591682578677119;0.0;0.08114177805073984
vork;8.089362488327849;0.0269645416277595;0.431432666044152;0.1348227081387975;0.0;0.08089362488327849;0.08089362488327849;0.0;0.0;0.16178724976655698;1.6718015809210889;2.993064120681304;0.0;0.0;0.5123262909274304;0.0;1.6718015809210889;0.0;0.215716333022076
es20641;1.3192846484383807;0.030783308463562215;0.07475946341150824;0.0043976154947946025;0.0;0.01759046197917841;0.03518092395835682;0.0;0.0043976154947946025;0.0;0.17150700429698948;0.21548315924493552;0.008795230989589205;0.0;0.008795230989589205;0.0;0.5584971678389145;0.0;0.1890974662761679
yshigeru;0.22133855957784063;0.0;0.052172660471919576;0.0;0.0;0.018971876535243484;0.0;0.0;0.02213385595778406;0.03636276335921668;0.0;0.0015809897112702902;0.007904948556351451;0.0;0.012647917690162321;0.0;0.05849661931700074;0.0;0.01106692797889203
jhelwig;98.64289900519853;4.603335286909265;2.6304773068052945;0.9864289900519854;0.0;0.0;1.3152386534026472;0.0;0.3288096633506618;2.3016676434546324;10.850718890571839;37.81311128532611;0.6576193267013236;0.0;11.1795285539225;0.0;21.043818454442356;0.0;4.932144950259927
jmathes;4.986985161602754;0.21610269033611934;0.44882866454424786;0.01662328387200918;0.0;0.11636298710406426;0.26597254195214687;0.0;0.0;0.11636298710406426;0.4322053806722387;0.7812943419844315;0.182856122592101;0.03324656774401836;0.3324656774401836;0.11636298710406426;1.662328387200918;0.0;0.26597254195214687
sharavsambuu;27.876573031351466;0.18584382020900977;0.37168764041801955;0.0;0.0;0.18584382020900977;0.27876573031351465;0.0;0.0;0.0;2.9735011233441564;15.239193257138803;0.09292191010450489;0.0;3.438110673866681;1.022141011149554;2.3230477526126223;0.0;1.765516291985593
yuyichao;7.764663591156911;0.025882211970523036;0.5176442394104607;0.05176442394104607;0.0;0.1552932718231382;0.2847043316757534;0.0;0.0;0.0;0.20705769576418429;0.5952908753220298;0.025882211970523036;0.0;0.6211730872925528;0.0;4.788209214546762;0.0;0.4917620274399377
jesnault;0.8129616956724939;0.0;0.002709872318908313;0.002709872318908313;0.0;0.008129616956724938;0.008129616956724938;0.0;0.010839489275633251;0.013549361594541565;0.15717259449668214;0.4525486772576882;0.005419744637816626;0.0;0.08129616956724939;0.0;0.04877770174034963;0.0;0.021678978551266503
Demenus;3.38712396324866;0.02258082642165773;0.06774247926497319;0.04516165284331546;0.0;0.05645206605414433;0.011290413210828866;0.0;0.0;0.0;0.27096991705989276;0.011290413210828866;0.011290413210828866;0.0;0.0;0.0;2.8451841291288744;0.0;0.04516165284331546
toshinarin;5.334996403199763;0.03556664268799842;0.44458303359998025;0.03556664268799842;0.0;0.0;0.053349964031997626;0.0;0.0;0.0;0.8891660671999605;2.365181738751895;0.053349964031997626;0.01778332134399921;0.44458303359998025;0.0;0.9602993525759573;0.0;0.03556664268799842
javidcf;0.6925320438343928;0.00923376058445857;0.013850640876687857;0.006925320438343928;0.0;0.0;0.0;0.0;0.0023084401461146427;0.0023084401461146427;0.09464604599070035;0.161590810228025;0.006925320438343928;0.0;0.12003888759796141;0.0;0.26316217665706926;0.0;0.011542200730573214
legnaleurc;8.293800192370087;0.0;0.9676100224431768;0.0;0.0;1.2164240282142795;0.8570260198782423;0.0;0.027646000641233626;0.0;0.0;0.0;0.19352200448863538;0.027646000641233626;0.0;0.0;0.0;0.0;5.003926116063286
DearLeader;0.08874030197037479;0.0016433389253773108;0.06902023486584706;0.0032866778507546217;0.0;0.0;0.0;0.0;0.0;0.0032866778507546217;0.0;0.0;0.008216694626886555;0.0;0.0032866778507546217;0.0;0.0;0.0;0.0
quodius;10.589152328551329;0.0;2.7531796054233455;0.0;0.0;0.5647547908560709;1.1295095817121419;0.0;1.0942124072836374;0.0;0.0;0.0;0.2117830465710266;0.0;0.0;0.0;0.0;0.0;4.8357128967051075
putra-asmar-joe;2.132601929856649;0.03554336549761082;0.021326019298566493;0.0;0.0;0.007108673099522164;0.056869384796177314;0.0;0.0;0.0;0.19193417368709845;0.8956928105397927;0.007108673099522164;0.0;0.5473678286632067;0.17060815438853194;0.12795611579139896;0.0;0.07108673099522164
realfirst;4.677169727668544;0.07795282879447574;1.0133867743281846;0.0;0.0;0.5612603673202253;0.5612603673202253;0.0;0.0;0.015590565758895147;0.21826792062453207;0.9042528140159185;0.04677169727668544;0.015590565758895147;0.09354339455337088;0.0;0.07795282879447574;0.0;1.0913396031226603
mirzu;10.094173340945503;0.33647244469818344;0.8075338672756402;0.16823622234909172;0.0;0.06729448893963669;0.0;0.0;0.0;0.0;0.10094173340945503;0.9084756006850953;0.0;0.0;1.4468315122021886;0.0;6.123798493506938;0.0;0.13458897787927337
garcia-jj;5.805361807080122;0.0;0.3870241204720082;0.0;0.0;0.46442894456640976;0.44507773854280935;0.0;0.0;0.0;0.2709168843304057;1.4126380397228298;0.09675603011800205;0.0;0.48378015059001017;0.522482562637211;0.3676729144484078;0.0;1.3545844216520286
gfx;69.38718692779663;0.0;11.564531154632773;0.23129062309265544;0.0;5.08839370803842;6.244846823501697;0.0;1.1564531154632773;0.0;0.9251624923706218;5.08839370803842;2.54419685401921;0.9251624923706218;2.775487477111865;0.6938718692779663;3.006778100204521;0.0;29.142618509674588
riverhuang82;43.167768066510334;0.0;8.777446173523769;0.0;0.0;1.5828181624387123;6.187380089533148;0.0;1.7267107226604135;0.0;0.0;0.0;1.29503304199531;0.28778512044340226;0.0;0.0;0.0;0.0;23.31059475591558
nicolasfagotti;0.11615289177488879;0.0;0.0;0.0;0.0;0.0;0.001659327025355554;0.0;0.0;0.003318654050711108;0.0;0.0;0.011615289177488879;0.0;0.001659327025355554;0.0;0.09790029449597769;0.0;0.0
shiningankit;0.011615289177488879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003318654050711108;0.0;0.0;0.00829663512677777;0.0;0.0;0.0;0.0;0.0;0.0
zephrax;5.626908606369739;0.0;0.22507634425478956;0.0;0.0;0.5626908606369738;0.13129453414862724;0.0;0.0;0.0;0.16880725819109216;0.05626908606369739;0.05626908606369739;0.018756362021232462;0.0;0.0;0.7877672048917634;0.0;3.6199778700978653
execjosh;1.0955383861096553;0.0;0.062080508546213796;0.0;0.0;0.1679825525368138;0.1059020439906;0.0;0.2300630610830276;0.02556256234255862;0.003651794620365517;0.0;0.007303589240731034;0.003651794620365517;0.0;0.0;0.0;0.0;0.4893404791289793
erickveil;0.9379927786859958;0.0;0.05002628152991978;0.0;0.0;0.018759855573719918;0.04689963893429979;0.0;0.0031266425956199863;0.021886498169339904;0.10630584825107953;0.4095901800262182;0.021886498169339904;0.0;0.10630584825107953;0.05315292412553976;0.05315292412553976;0.0;0.04689963893429979
fakhry;0.8561717929842667;0.011415623906456888;0.025685153789528;0.002853905976614222;0.0;0.017123435859685333;0.05707811953228445;0.0;0.019977341836299557;0.0;0.04851640160244178;0.26541325582512265;0.002853905976614222;0.0;0.13413358090086844;0.028539059766142225;0.22260466617590935;0.0;0.019977341836299557
SamDLT;0.08894424546011037;0.0;0.04213148469163123;0.0;0.0;0.0015604253589493048;0.006241701435797219;0.0;0.0;0.0031208507178986096;0.0;0.0;0.02652723110213818;0.0;0.0;0.0;0.0;0.0;0.009362552153695828
hanakim;0.026549232405688863;0.0;0.006637308101422216;0.0;0.0;0.003318654050711108;0.0;0.0;0.0;0.003318654050711108;0.0;0.0;0.009955962152133324;0.0;0.0;0.0;0.0;0.0;0.003318654050711108
dstockdale;1.4041414262945742;0.018721885683927655;0.009360942841963827;0.0;0.0;0.004680471420981914;0.028082828525891484;0.0;0.0;0.05616565705178297;0.22934309962811378;0.7582363701990701;0.004680471420981914;0.004680471420981914;0.1310531997874936;0.028082828525891484;0.1310531997874936;0.0;0.0
r2p2;0.8729398350467023;0.0058195989003113485;0.08729398350467023;0.0;0.0;0.06110578845326916;0.043646991752335114;0.0;0.0058195989003113485;0.0058195989003113485;0.04655679120249079;0.13967037360747236;0.02036859615108972;0.0;0.09311358240498158;0.0029097994501556743;0.11057237910591562;0.0;0.250242752713388
dursunturan;2.5980810685490456;0.0;0.14722459388444592;0.00866027022849682;0.0;0.043301351142484096;0.09526297251346501;0.0;0.07794243205647138;0.025980810685490456;0.2251670259409173;0.8227256717071978;0.03464108091398728;0.025980810685490456;0.3204299984543823;0.0;0.5715778350807901;0.0;0.19918621525542685
anandbose;0.804602050561851;0.005364013670412339;0.053640136704123396;0.0;0.0;0.158238403277164;0.10728027340824679;0.0;0.0;0.0;0.02413806151685553;0.021456054681649357;0.059004150374535734;0.013410034176030849;0.0026820068352061696;0.0026820068352061696;0.19042248529963807;0.0;0.16628442378278252
ruizhang331;0.8976893849269225;0.011969191799025633;0.011969191799025633;0.0;0.0;0.011969191799025633;0.008976893849269224;0.0;0.0;0.02094608564829486;0.059845958995128165;0.146622599538064;0.002992297949756408;0.0;0.22741464418148702;0.0;0.3919910314180895;0.0;0.002992297949756408
flavin;2.0492509639859957;0.0;0.22541760603845953;0.0;0.0;0.21175593294521955;0.25957178877155945;0.0;0.06147752891957987;0.0;0.0;0.0;0.04098501927971991;0.08880087510605982;0.0;0.0;0.01366167309323997;0.0;1.1475805398321577
rbbremen;0.8772887013609076;0.0;0.14329048788894824;0.0;0.0;0.014621478356015127;0.055561617752857485;0.0;0.0;0.01754577402721815;0.029242956712030255;0.22517076668263294;0.0029242956712030254;0.0;0.03216725238323328;0.055561617752857485;0.055561617752857485;0.0;0.24564083638105413
patburns;0.011615289177488879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003318654050711108;0.0;0.0;0.00829663512677777;0.0;0.0;0.0;0.0;0.0;0.0
jbannister;0.8518091907977002;0.0;0.08234155511044436;0.005678727938651335;0.0;0.031233003662582342;0.14480756243560905;0.0;0.09369901098774702;0.008518091907977003;0.025554275723931007;0.028393639693256676;0.008518091907977003;0.0028393639693256676;0.01135745587730267;0.0;0.005678727938651335;0.0;0.4031896836442448
syohex;85.55584895695802;2.5666754687087407;3.1370477950884608;0.0;0.0;4.562978611037761;3.707420121468181;0.0;1.1407446527594403;0.0;8.555584895695802;21.388962239239504;0.5703723263797201;0.0;15.970425138632164;0.0;15.114866649062582;0.0;8.840771058885663
thelaui;0.8595335485195911;0.005730223656797274;0.05443712473957411;0.011460447313594548;0.0;0.06303246022477002;0.05730223656797274;0.0;0.0;0.04870690108277683;0.04011156559758092;0.10314402582235094;0.02865111828398637;0.0;0.022920894627189096;0.002865111828398637;0.26645540004107326;0.0;0.1547160387335264
sciguy14;19.342359767891683;0.0;1.8052869116698904;0.0;0.0;1.2894906511927788;0.5157962604771116;0.0;0.1289490651192779;0.0;0.6447453255963894;4.061895551257254;0.06447453255963895;0.1289490651192779;0.3868471953578337;0.0;8.317214700193423;0.0;1.9342359767891684
StefanBossbaly;253.07062935697408;37.96059440354611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.40208158403468;95.3232703911269;0.0;0.0;28.681337993790397;30.36847552283689;41.3348694616391;0.0;0.0
montanalow;0.9184831010625879;0.03367771370562822;0.006123220673750586;0.0;0.0;0.01836966202125176;0.015308051684376465;0.0;0.00918483101062588;0.07041703774813174;0.0918483101062588;0.3980093437937881;0.024492882695002344;0.003061610336875293;0.07960186875875762;0.01836966202125176;0.07960186875875762;0.0;0.07041703774813174
soarpenguin;72.8404984178549;0.728404984178549;4.127628243678445;4.856033227856994;0.0;1.456809968357098;0.2428016613928497;0.0;0.0;0.2428016613928497;5.827239873428392;25.494174446249218;0.2428016613928497;0.0;6.798446518999792;7.5268515031783405;14.082496360785282;0.0;1.2140083069642484
mmkassem;0.9308768288703978;0.04033799591771724;0.0713672235467305;0.003102922762901326;0.0;0.0;0.012411691051605304;0.0;0.0;0.003102922762901326;0.09308768288703978;0.3754536543110605;0.009308768288703978;0.04033799591771724;0.10239645117574377;0.027926304866111935;0.14894029261926364;0.0;0.003102922762901326
pi;0.5801383459852881;0.023205533839411527;0.05994762908514645;0.0;0.0;0.03674209524573492;0.046411067678823054;0.0;0.0038675889732352545;0.0212717393527939;0.02900691729926441;0.12569664163014577;0.0212717393527939;0.0;0.07928557395132271;0.0;0.02900691729926441;0.0;0.10442490227735188
vkjelseth;4.411653573541516;0.0;0.5735149645603971;0.0;0.0;0.7499811075020577;0.27940472632429597;0.0;0.0;0.0;0.0;0.0;0.08823307147083032;0.04411653573541516;0.0;0.0;0.0;0.0;2.6764031679485196
SMcDonnell;311.3775332460387;7.265475775740903;9.341325997381162;4.151700443280516;0.0;7.265475775740903;5.189625554100645;0.0;0.0;8.303400886561032;31.13775332460387;113.13383707939407;1.037925110820129;0.0;46.70662998690581;9.341325997381162;45.66870487608568;0.0;8.303400886561032
jcmathews;0.011615289177488879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003318654050711108;0.0;0.0;0.00829663512677777;0.0;0.0;0.0;0.0;0.0;0.0
syntaqx;1.4488420415056353;0.0;0.16420209803730534;0.0;0.0;0.05795368166022541;0.3139157756595543;0.0;0.03380631430179816;0.0;0.0;0.004829473471685451;0.05312420818853996;0.024147367358427256;0.0;0.0;0.009658946943370902;0.0;0.7872041758847285
dzotokan;0.7276137911334084;0.0;0.07518675841711887;0.0;0.0;0.016977655126446195;0.16977655126446195;0.0;0.002425379303778028;0.014552275822668168;0.04123144816422648;0.06305986189822872;0.009701517215112112;0.0;0.004850758607556056;0.0;0.1382466203153476;0.0;0.19160496499846422
kzvezdarov;5.491388139025338;0.09152313565042229;0.01830462713008446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8420128479838851;2.2514691370003885;0.01830462713008446;0.0;1.2447146448457433;0.07321850852033784;0.9518406107643919;0.0;0.0
detwiler;0.2766456605925097;0.0;0.03878210195222099;0.0012927367317406996;0.0;0.002585473463481399;0.006463683658703498;0.0;0.0;0.009049157122184896;0.041367575415702386;0.08402788756314547;0.03490389175699889;0.0012927367317406996;0.011634630585666297;0.0;0.036196628488739585;0.0;0.009049157122184896
kracekumar;36.11431182869109;0.24076207885794065;2.1668587097214655;1.444572473147644;0.0;1.564953512576614;2.648382867437347;0.0;0.8426672760027922;0.0;2.648382867437347;5.176384695445724;0.24076207885794065;0.0;2.648382867437347;0.8426672760027922;8.426672760027923;0.0;7.222862365738219
topce;1.2016009663987033;0.004005336554662344;0.26034687605305235;0.0;0.0;0.008010673109324688;0.11214942353054563;0.0;0.10814408697588329;0.004005336554662344;0.13217610630385734;0.16021346218649377;0.03204269243729875;0.008010673109324688;0.11214942353054563;0.0;0.20427216428777956;0.0;0.05607471176527282
luizgpsantos;32.33347387749705;0.0;0.646669477549941;0.0;0.0;0.3233347387749705;0.7544477238082644;0.0;0.0;0.0;6.682251268016056;11.42449410338229;0.215556492516647;0.0;2.0477866789081465;0.0;6.46669477549941;0.0;3.7722386190413224
mrschwabe;8.963501741346953;0.0;0.3884184087917013;0.029878339137823177;0.0;0.20914837396476224;0.23902671310258541;0.0;0.0;0.059756678275646354;0.059756678275646354;0.17927003482693907;0.0;0.059756678275646354;0.059756678275646354;0.0;2.4500238093015003;0.0;5.228709349119056
mikeytag;0.9679176741207157;0.02258474572948337;0.019358353482414315;0.0032263922470690525;0.0;0.006452784494138105;0.009679176741207158;0.0;0.0;0.0032263922470690525;0.06452784494138106;0.3774878929070791;0.0032263922470690525;0.0;0.1355084743769002;0.03226392247069053;0.2839225177420766;0.0;0.006452784494138105
Mengqi;0.09367031874650672;0.0016433389253773108;0.06902023486584706;0.0032866778507546217;0.0;0.0016433389253773108;0.0016433389253773108;0.0;0.0;0.0032866778507546217;0.0;0.0;0.008216694626886555;0.0;0.0032866778507546217;0.0;0.0;0.0;0.0016433389253773108
subszero;2.811685111660889;0.0;0.5623370223321779;0.0;0.0;0.3186576459882341;0.2436793763439437;0.0;0.018744567411072593;0.0;0.0;0.0;0.14058425558304447;0.0;0.0;0.0;0.0;0.0;1.5276822440024165
gireeshdn;0.774829519569826;0.010331060260931014;0.030993180782793044;0.0025827650652327535;0.0;0.0;0.0;0.0;0.0;0.0025827650652327535;0.0;0.18595908469675826;0.0025827650652327535;0.0;0.015496590391396522;0.0025827650652327535;0.5217185431770163;0.0;0.0
atis;0.6159058395928844;0.024636233583715375;0.04516642823681152;0.0;0.0;0.07185568128583651;0.09033285647362305;0.0;0.032848311444953836;0.0041060389306192295;0.008212077861238459;0.051325486632740364;0.008212077861238459;0.0020530194653096147;0.03490133091026345;0.0;0.1560294793635307;0.0;0.0862268175430038
ntietz;0.7367785138330308;0.007367785138330308;0.13998791762827587;0.004911856758886872;0.0;0.058942281106642465;0.06385413786552933;0.0;0.022103355414990925;0.039294854071094974;0.04420671082998185;0.0810456365216334;0.014735570276660616;0.009823713517773744;0.009823713517773744;0.0;0.18910648521714457;0.0;0.05157449596831216
raden;0.8356206244968183;0.0;0.036210227061528794;0.011141608326624244;0.0;0.002785402081656061;0.002785402081656061;0.0;0.0;0.002785402081656061;0.11141608326624243;0.364887672696944;0.016712412489936365;0.0;0.050137237469809096;0.0;0.22561756861414092;0.0;0.011141608326624244
nils42;0.7121058125499583;0.007121058125499583;0.03560529062749792;0.0023736860418331943;0.0;0.014242116250999167;0.028484232501998333;0.0;0.004747372083666389;0.0023736860418331943;0.0023736860418331943;0.07833163938049542;0.0023736860418331943;0.0;0.014242116250999167;0.0023736860418331943;0.4628687781574729;0.0;0.05459477896216347
dysangel;0.774829519569826;0.010331060260931014;0.030993180782793044;0.0025827650652327535;0.0;0.0;0.0;0.0;0.0;0.0025827650652327535;0.0;0.18595908469675826;0.0025827650652327535;0.0;0.015496590391396522;0.0025827650652327535;0.5217185431770163;0.0;0.0
